Name,Mileage,Rating,Review Count,Price
2020 Mercedes-Benz GLB 250 Base 4MATIC,"19,581 mi.",4.7,316.0,30735.0
2023 Mercedes-Benz EQE 350 Base 4MATIC,"3,513 mi.",4.6,585.0,70226.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"7,434 mi.",4.7,192.0,51507.0
2023 Mercedes-Benz GLS 580 4MATIC,"1,234 mi.",4.4,654.0,100804.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,506 mi.",4.3,1491.0,53698.0
2023 Mercedes-Benz C-Class C 300,"3,535 mi.",4.9,2166.0,45244.0
2020 Mercedes-Benz C-Class C 300,"61,406 mi.",4.0,526.0,27695.0
2024 Mercedes-Benz GLS 450 4MATIC,"5,600 mi.",5.0,1782.0,86989.0
2023 Mercedes-Benz C-Class 4MATIC Sedan,"4,902 mi.",4.0,526.0,46939.0
2022 Mercedes-Benz GLS 450 4MATIC,"28,841 mi.",0.0,543.0,65991.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,057 mi.",4.4,2963.0,46500.0
2023 Mercedes-Benz EQE 350 Base 4MATIC,"2,977 mi.",0.0,67.0,64986.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"2,650 mi.",3.2,157.0,50481.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,497 mi.",4.9,274.0,42495.0
2020 Mercedes-Benz GLC 300 Base 4MATIC,"61,041 mi.",4.7,192.0,30960.0
2022 Mercedes-Benz AMG SL 55 Base,"1,066 mi.",4.7,1594.0,129351.0
2023 Mercedes-Benz GLE 350 Base 4MATIC,"42,823 mi.",4.9,3222.0,59991.0
2023 Mercedes-Benz CLA 250 Base,"9,780 mi.",0.0,418.0,41900.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"2,839 mi.",4.8,1354.0,47983.0
2023 Mercedes-Benz GLA 250 Base,817 mi.,4.8,1735.0,40983.0
2023 Mercedes-Benz GLB 250 Base,"13,893 mi.",4.8,894.0,46220.0
2019 Mercedes-Benz C-Class ,"25,835 mi.",0.0,0.0,30995.0
2023 Mercedes-Benz C-Class C 300,"1,501 mi.",4.6,348.0,50999.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"8,108 mi.",0.0,0.0,55110.0
2023 Mercedes-Benz GLB 250 Base,"10,765 mi.",4.0,147.0,42200.0
2023 Mercedes-Benz Metris Base,"1,234 mi.",4.6,696.0,47888.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,216 mi.",4.6,1246.0,43977.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"33,782 mi.",4.3,1647.0,53974.0
2020 Mercedes-Benz AMG G 63 Base,"37,050 mi.",4.8,1354.0,165994.0
2020 Mercedes-Benz GLC 300 Base 4MATIC,"36,301 mi.",4.7,192.0,34690.0
2023 Mercedes-Benz C-Class 4MATIC Sedan,"15,233 mi.",5.0,4823.0,43998.0
2020 Mercedes-Benz CLS 450 Base,"54,537 mi.",2.9,607.0,38000.0
2018 Mercedes-Benz GLA 250 Base,"50,301 mi.",4.7,775.0,21958.0
2023 Mercedes-Benz GLS 450 4MATIC,"13,768 mi.",4.7,911.0,85777.0
2023 Mercedes-Benz EQB 350 Base 4MATIC,"1,250 mi.",4.0,3563.0,60125.0
2024 Mercedes-Benz AMG GLE 53 Base,"7,390 mi.",0.0,150.0,84994.0
2023 Mercedes-Benz CLA 250 Base,"2,822 mi.",4.6,1089.0,38795.0
2021 Mercedes-Benz GLC 300 Base,"18,502 mi.",4.5,1684.0,31495.0
2022 Mercedes-Benz AMG GT 43 C,"14,407 mi.",4.3,352.0,77991.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"5,606 mi.",4.4,1870.0,43481.0
2023 Mercedes-Benz AMG GLA 35 Base,"4,471 mi.",4.3,1491.0,50384.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"21,455 mi.",4.8,4576.0,36888.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,163 mi.",4.8,1291.0,41600.0
2021 Mercedes-Benz GLB 250 Base,"24,907 mi.",4.6,3258.0,33896.0
2023 Mercedes-Benz S-Class S 500 4MATIC,"2,507 mi.",4.0,377.0,103995.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,513 mi.",4.6,348.0,51999.0
2020 Mercedes-Benz CLA 250 Base,"69,818 mi.",4.3,1491.0,26565.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"21,951 mi.",4.8,752.0,30987.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"37,971 mi.",4.9,2375.0,55990.0
2023 Mercedes-Benz C-Class C 300,"10,162 mi.",4.6,76.0,41990.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"21,466 mi.",4.2,344.0,32395.0
2023 Mercedes-Benz C-Class C 300,"5,312 mi.",4.9,2166.0,46446.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"5,522 mi.",4.5,919.0,52835.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"3,240 mi.",4.7,2879.0,52835.0
2021 Mercedes-Benz CLA 250 Base,"28,684 mi.",4.6,1915.0,30972.0
2019 Mercedes-Benz AMG C 43 Base 4MATIC,"44,116 mi.",0.0,0.0,38899.0
2023 Mercedes-Benz EQB 350 Base 4MATIC,"2,139 mi.",4.7,1239.0,67035.0
2021 Mercedes-Benz E-Class E 350,"18,416 mi.",4.4,1038.0,45844.0
2020 Mercedes-Benz S-Class S 560,"44,798 mi.",4.4,1038.0,58884.0
2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"36,536 mi.",4.8,752.0,79988.0
2021 Mercedes-Benz GLB 250 Base 4MATIC,"18,160 mi.",4.9,328.0,34998.0
2020 Mercedes-Benz C-Class C 300,"34,787 mi.",4.8,1735.0,29892.0
2023 Mercedes-Benz C-Class 4MATIC Coupe,"8,781 mi.",4.7,192.0,49475.0
2020 Mercedes-Benz AMG G 63 Base,"26,096 mi.",5.0,5929.0,165997.0
2021 Mercedes-Benz C-Class C 300,"41,258 mi.",0.0,38.0,26900.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"39,545 mi.",4.3,443.0,41000.0
2020 Mercedes-Benz GLB 250 Base 4MATIC,"49,249 mi.",4.4,79.0,31988.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"5,362 mi.",4.8,1291.0,41300.0
2023 Mercedes-Benz C-Class C 300,"7,972 mi.",4.6,1915.0,48777.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"27,209 mi.",4.9,274.0,30995.0
2023 Mercedes-Benz EQB 350 Base 4MATIC,"2,951 mi.",4.0,3563.0,57425.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"27,041 mi.",4.3,443.0,48000.0
2023 Mercedes-Benz AMG GT 63 4-Door,"11,428 mi.",4.6,1018.0,128388.0
2023 Mercedes-Benz EQB 350 Base 4MATIC,"1,170 mi.",4.0,3563.0,54776.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"56,189 mi.",0.0,543.0,48991.0
2023 Mercedes-Benz EQB 250 Base,"3,083 mi.",4.7,911.0,45994.0
2021 Mercedes-Benz AMG GT 63 ,"15,328 mi.",3.9,112.0,109995.0
2019 Mercedes-Benz C-Class C 300,"27,057 mi.",4.7,2931.0,30756.0
2024 Mercedes-Benz C-Class C 300 4MATIC,100 mi.,4.7,2308.0,49777.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"19,195 mi.",4.4,1838.0,39989.0
2023 Mercedes-Benz EQE 350 Base 4MATIC,"7,562 mi.",4.5,516.0,52496.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,613 mi.",4.6,304.0,47300.0
2020 Mercedes-Benz GLB 250 Base 4MATIC,"23,389 mi.",0.0,418.0,33233.0
2021 Mercedes-Benz E-Class E 350,"45,586 mi.",4.7,318.0,36985.0
2022 Mercedes-Benz AMG GLC 43 4MATIC Coupe,"19,845 mi.",4.9,7140.0,56991.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"6,634 mi.",0.0,37.0,48000.0
2020 Mercedes-Benz E-Class E 450,"35,551 mi.",4.9,977.0,44900.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"8,221 mi.",4.4,1231.0,43777.0
2023 Mercedes-Benz E-Class E 450,"7,097 mi.",4.9,1411.0,79991.0
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"63,195 mi.",0.0,67.0,35986.0
2020 Mercedes-Benz E-Class E 350,"24,626 mi.",4.9,977.0,41900.0
2023 Mercedes-Benz GLE 350 Base 4MATIC,"32,393 mi.",0.0,37.0,60200.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"1,601 mi.",4.8,969.0,66876.0
2023 Mercedes-Benz EQE 350+ Base,"12,784 mi.",4.6,1915.0,69777.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"5,306 mi.",0.0,12.0,41000.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"22,881 mi.",4.9,4585.0,38000.0
2021 Mercedes-Benz C-Class 4MATIC Sedan,"27,281 mi.",4.5,775.0,35900.0
2023 Mercedes-Benz C-Class C 300,"5,958 mi.",4.6,1915.0,45777.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"8,462 mi.",5.0,5929.0,55999.0
2024 Mercedes-Benz GLS 450 ,"3,931 mi.",4.7,587.0,92857.0
2022 Mercedes-Benz GLE 450 Base 4MATIC,"35,798 mi.",0.0,11.0,67997.0
2019 Mercedes-Benz S-Class S 560 4MATIC,"13,705 mi.",0.0,599.0,77995.0
2021 Mercedes-Benz GLB 250 Base,"38,159 mi.",4.6,981.0,30888.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"3,737 mi.",4.7,2931.0,40563.0
2023 Mercedes-Benz EQB 350 Base 4MATIC,"3,704 mi.",4.8,1354.0,61994.0
2023 Mercedes-Benz S-Class S 500 4MATIC,"6,418 mi.",4.8,5398.0,97892.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"5,191 mi.",4.6,716.0,54493.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,383 mi.",4.6,828.0,42000.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"29,489 mi.",4.8,752.0,47988.0
2020 Mercedes-Benz GLE 350 Base,"38,205 mi.",4.8,639.0,41990.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"11,666 mi.",4.8,1018.0,46000.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"12,002 mi.",5.0,5929.0,56997.0
2024 Mercedes-Benz GLC 300 Base 4MATIC,"4,727 mi.",4.5,843.0,53555.0
2023 Mercedes-Benz C-Class 4MATIC Coupe,"8,603 mi.",4.7,192.0,46908.0
2021 Mercedes-Benz C-Class C 300 4MATIC,"14,721 mi.",4.6,1246.0,33795.0
2020 Mercedes-Benz S-Class S 450 4MATIC,"38,609 mi.",4.9,2783.0,54954.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,962 mi.",4.7,2879.0,73890.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,910 mi.",4.3,1491.0,56444.0
2023 Mercedes-Benz EQB 350 Base 4MATIC,"1,887 mi.",4.0,3563.0,57990.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"4,979 mi.",4.5,843.0,51555.0
2023 Mercedes-Benz G-Class G 550 4MATIC,"4,892 mi.",0.0,150.0,169999.0
2021 Mercedes-Benz CLA 250 Base,"60,383 mi.",4.3,1491.0,30999.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"11,991 mi.",0.0,79.0,44480.0
2023 Mercedes-Benz EQS 450+ Base,"1,729 mi.",4.4,1231.0,74999.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"13,770 mi.",4.3,1491.0,53840.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"6,202 mi.",4.5,1926.0,61777.0
2024 Mercedes-Benz GLS 450 4MATIC,"3,226 mi.",4.5,919.0,94001.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"3,563 mi.",4.3,1491.0,55212.0
2020 Mercedes-Benz GLE 350 Base,"43,089 mi.",4.8,902.0,39874.0
2019 Mercedes-Benz AMG GLC 43 Base 4MATIC,"20,339 mi.",4.8,329.0,43440.0
2023 Mercedes-Benz EQE 500 4MATIC,"1,975 mi.",4.5,2204.0,78820.0
2023 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"11,472 mi.",0.0,0.0,119995.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"1,771 mi.",0.0,599.0,71988.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"20,371 mi.",4.3,112.0,51696.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"3,660 mi.",4.3,1491.0,52473.0
2019 Mercedes-Benz CLA 250 Base,"39,332 mi.",4.3,1491.0,29527.0
2021 Mercedes-Benz GLS 580 Base 4MATIC,"64,230 mi.",0.0,1.0,69991.0
2023 Mercedes-Benz Metris Base,"11,613 mi.",5.0,2881.0,44998.0
2023 Mercedes-Benz GLE 450 4MATIC,"9,202 mi.",4.2,2867.0,68204.0
2019 Mercedes-Benz GLC 300 Base 4MATIC,"18,813 mi.",4.9,2501.0,30994.0
2021 Mercedes-Benz GLC 300 ,"22,300 mi.",0.0,11.0,38999.0
2021 Mercedes-Benz C-Class C 300 4MATIC,"12,092 mi.",4.0,1054.0,34410.0
2020 Mercedes-Benz E-Class 4MATIC,"37,583 mi.",4.7,611.0,38893.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"1,750 mi.",4.5,843.0,43555.0
2023 Mercedes-Benz GLS 450 4MATIC,"10,900 mi.",4.8,2059.0,85883.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"46,840 mi.",4.9,294.0,41000.0
2021 Mercedes-Benz GLB 250 Base,"36,926 mi.",4.9,322.0,29990.0
2022 Mercedes-Benz S-Class S 580,"21,887 mi.",4.8,899.0,94983.0
2023 Mercedes-Benz GLE 450 4MATIC,"12,320 mi.",4.8,2195.0,69846.0
2024 Mercedes-Benz C-Class C 300,"5,321 mi.",4.7,2308.0,45777.0
2020 Mercedes-Benz E-Class E 450 4MATIC,"36,592 mi.",4.8,752.0,43987.0
2022 Mercedes-Benz GLB 250 Base,"24,234 mi.",3.6,376.0,31987.0
2021 Mercedes-Benz AMG GLE 53 Base,"22,720 mi.",4.9,4585.0,77000.0
2021 Mercedes-Benz GLC 300 Base,"43,853 mi.",0.0,0.0,34989.0
2022 Mercedes-Benz GLC 300 Base,"21,668 mi.",0.0,418.0,36400.0
2021 Mercedes-Benz GLA 250 Base,"21,300 mi.",4.3,1491.0,32817.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"8,981 mi.",4.9,294.0,58000.0
2021 Mercedes-Benz GLA 250 ,"45,054 mi.",0.0,9.0,32995.0
2023 Mercedes-Benz E-Class E 450 4MATIC,"6,465 mi.",0.0,47.0,52399.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"44,144 mi.",4.8,752.0,39988.0
2020 Mercedes-Benz E-Class E 350,"34,391 mi.",4.7,1372.0,33950.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"4,800 mi.",4.3,1491.0,55521.0
2021 Mercedes-Benz C-Class 4MATIC Sedan,"8,401 mi.",4.7,662.0,36742.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"2,750 mi.",4.7,2879.0,46295.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"3,425 mi.",3.9,1800.0,51860.0
2021 Mercedes-Benz GLB 250 Base,"29,021 mi.",4.6,981.0,28496.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"5,640 mi.",4.7,1239.0,49999.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"23,019 mi.",4.8,752.0,42988.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,440 mi.",4.3,1491.0,55414.0
2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"32,982 mi.",0.0,2.0,82994.0
2022 Mercedes-Benz GLC 300 Base,"6,783 mi.",4.8,2059.0,41884.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,016 mi.",4.4,2339.0,45998.0
2020 Mercedes-Benz E-Class E 350 4MATIC,"69,941 mi.",4.6,1915.0,29695.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"3,641 mi.",4.5,627.0,41432.0
2019 Mercedes-Benz C-Class C 300 4MATIC,"38,107 mi.",5.0,365.0,28999.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"21,332 mi.",3.8,32.0,52466.0
2022 Mercedes-Benz GLE 350 Base,"37,125 mi.",3.8,32.0,47735.0
2022 Mercedes-Benz GLE 350 Base,"32,441 mi.",0.0,67.0,42986.0
2024 Mercedes-Benz GLE 450 ,"2,440 mi.",0.0,0.0,67994.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"6,171 mi.",4.5,627.0,41973.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"1,629 mi.",4.4,2963.0,43988.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"65,654 mi.",4.6,417.0,30500.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"21,065 mi.",4.0,3563.0,47695.0
2018 Mercedes-Benz AMG GT Base,"21,600 mi.",4.8,788.0,79799.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"34,986 mi.",0.0,418.0,33833.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"20,975 mi.",4.3,1647.0,31773.0
2017 Mercedes-Benz AMG GLE 43 Base 4MATIC,"67,516 mi.",4.5,996.0,29883.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"9,363 mi.",4.8,1291.0,40900.0
2019 Mercedes-Benz SL 450 Base,"23,042 mi.",4.4,1038.0,63874.0
2021 Mercedes-Benz GLS 450 4MATIC,"36,882 mi.",0.0,64.0,56481.0
2023 Mercedes-Benz EQE 350 Base 4MATIC+,"12,827 mi.",4.9,911.0,55963.0
2023 Mercedes-Benz CLA 250 Base,"8,400 mi.",4.5,401.0,41985.0
2020 Mercedes-Benz GLC 300 Base 4MATIC,"31,745 mi.",4.3,419.0,29997.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"18,940 mi.",3.9,1800.0,55900.0
2022 Mercedes-Benz GLC 300 Base,"20,379 mi.",0.0,64.0,38597.0
2024 Mercedes-Benz GLE 450 4MATIC,"2,370 mi.",4.7,2879.0,72765.0
2019 Mercedes-Benz A-Class A 220,"45,368 mi.",4.4,1838.0,24899.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"20,270 mi.",4.4,925.0,53441.0
2019 Mercedes-Benz A-Class A 220 4MATIC,"36,083 mi.",4.3,1491.0,29999.0
2021 Mercedes-Benz E-Class E 450 4MATIC,"35,155 mi.",4.9,274.0,55995.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"29,149 mi.",4.7,1014.0,38692.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,949 mi.",4.4,295.0,46398.0
2018 Mercedes-Benz GLA 250 Base 4MATIC,"53,587 mi.",4.7,197.0,21360.0
2023 Mercedes-Benz GLS 450 4MATIC,"15,027 mi.",4.9,7140.0,79700.0
2022 Mercedes-Benz GLE 350 Base,"13,942 mi.",4.8,5398.0,52894.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"31,481 mi.",3.2,157.0,27981.0
2022 Mercedes-Benz CLA 250 Base,"12,074 mi.",4.7,316.0,33890.0
2023 Mercedes-Benz CLA 250 Base,"9,169 mi.",5.0,1502.0,41990.0
2023 Mercedes-Benz C-Class C 300,"3,686 mi.",4.7,2931.0,43777.0
2019 Mercedes-Benz GLA 250 Base 4MATIC,"47,183 mi.",4.9,2043.0,25632.0
2020 Mercedes-Benz GLE 450 AWD 4MATIC,"49,865 mi.",0.0,9.0,48000.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"4,801 mi.",4.7,192.0,55349.0
2023 Mercedes-Benz GLB 250 Base,"14,204 mi.",4.8,160.0,41492.0
2023 Mercedes-Benz GLA 250 Base,"14,064 mi.",4.8,2195.0,37616.0
2024 Mercedes-Benz C-Class C 300 4MATIC,389 mi.,4.7,2308.0,48777.0
2021 Mercedes-Benz GLA 250 Base,"13,600 mi.",4.8,558.0,31925.0
2022 Mercedes-Benz GLC 300 Base 4MATIC,"16,960 mi.",0.0,60.0,38494.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"25,839 mi.",0.0,64.0,29890.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"8,765 mi.",4.4,1231.0,43777.0
2023 Mercedes-Benz GLB 250 Base,"9,111 mi.",4.8,2059.0,43983.0
2023 Mercedes-Benz EQB 250 Base,"4,383 mi.",4.5,344.0,51788.0
2023 Mercedes-Benz GLB 250 Base,"8,003 mi.",4.8,2059.0,41883.0
2018 Mercedes-Benz AMG C 43 Base 4MATIC,"61,693 mi.",4.8,1729.0,32999.0
2021 Mercedes-Benz GLB 250 Base,"33,249 mi.",4.8,2002.0,30933.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"33,352 mi.",4.2,344.0,45998.0
2021 Mercedes-Benz AMG CLA 35 ,"37,151 mi.",0.0,0.0,38995.0
2021 Mercedes-Benz C-Class C 300,"18,664 mi.",0.0,543.0,35991.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"32,083 mi.",4.8,2059.0,36884.0
2023 Mercedes-Benz GLS 580 Base 4MATIC,990 mi.,4.8,2059.0,98482.0
2022 Mercedes-Benz C-Class C 300 4MATIC,"19,987 mi.",4.6,827.0,46692.0
2017 Mercedes-Benz GLS 450 Base 4MATIC,"73,222 mi.",4.5,819.0,24998.0
2023 Mercedes-Benz GLB 250 ,"13,162 mi.",0.0,23.0,39800.0
2024 Mercedes-Benz S-Class S 580 4MATIC,"3,516 mi.",4.5,501.0,128991.0
2023 Mercedes-Benz C-Class C 300,"10,152 mi.",4.5,2465.0,39988.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"54,670 mi.",0.0,28.0,27598.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"40,497 mi.",4.3,1491.0,53332.0
2021 Mercedes-Benz GLE 350 Base,"34,702 mi.",4.4,1038.0,51901.0
2022 Mercedes-Benz AMG GLA 45 Base,"5,448 mi.",2.5,452.0,46098.0
2022 Mercedes-Benz S-Class S 500,"25,118 mi.",4.3,133.0,83890.0
2023 Mercedes-Benz EQE 350+ Base,"1,502 mi.",4.9,848.0,68853.0
2023 Mercedes-Benz EQS 450+ Base,"22,116 mi.",4.9,2166.0,81004.0
2023 Mercedes-Benz EQE 500 Base 4MATIC,"3,211 mi.",4.3,1491.0,75007.0
2022 Mercedes-Benz CLA 250 Base,"22,443 mi.",4.4,1231.0,34354.0
2023 Mercedes-Benz EQS 450+ Base,"8,408 mi.",4.6,483.0,79991.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"6,251 mi.",4.5,344.0,51991.0
2023 Mercedes-Benz Maybach S 680 4MATIC,302 mi.,4.5,1334.0,198888.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"24,609 mi.",4.6,87.0,55888.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"43,683 mi.",3.8,146.0,37295.0
2023 Mercedes-Benz GLB 250 Base,"8,720 mi.",4.8,2059.0,43883.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"42,949 mi.",4.6,1018.0,42588.0
2022 Mercedes-Benz CLS 450 Base 4MATIC,"20,214 mi.",4.5,97.0,64991.0
2020 Mercedes-Benz CLA 250 Base 4MATIC,"26,909 mi.",4.2,568.0,33989.0
2023 Mercedes-Benz GLC 300 4MATIC Coupe,"9,553 mi.",4.5,2465.0,48988.0
2023 Mercedes-Benz EQB 250 Base,"1,460 mi.",4.9,4322.0,45000.0
2021 Mercedes-Benz GLC 300 4MATIC Coupe,"36,005 mi.",4.6,5510.0,43573.0
2023 Mercedes-Benz C-Class C 300,"11,213 mi.",4.4,1038.0,56894.0
2023 Mercedes-Benz GLE 350 Base 4MATIC,"5,466 mi.",4.5,2465.0,65030.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,669 mi.",4.8,1354.0,49983.0
2021 Mercedes-Benz AMG A 35 Base,"30,789 mi.",3.6,1405.0,38991.0
2024 Mercedes-Benz C-Class C 300,"4,211 mi.",4.0,3563.0,49145.0
2023 Mercedes-Benz GLB 250 Base,"9,080 mi.",4.8,2468.0,46235.0
2023 Mercedes-Benz E-Class E 350,"7,339 mi.",5.0,1502.0,59990.0
2020 Mercedes-Benz C-Class C 300,"35,442 mi.",4.8,1354.0,31994.0
2020 Mercedes-Benz C-Class 4MATIC,"12,434 mi.",4.6,3258.0,32309.0
2020 Mercedes-Benz GLC 300 Base,"45,330 mi.",4.6,1847.0,32000.0
2018 Mercedes-Benz AMG GT Base,"37,143 mi.",2.1,238.0,79990.0
2020 Mercedes-Benz AMG C 43 Base 4MATIC,"32,428 mi.",4.8,1905.0,42496.0
2022 Mercedes-Benz GLE 450 4MATIC,"33,183 mi.",0.0,12.0,56775.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,753 mi.",4.4,295.0,45996.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,136 mi.",4.8,1291.0,43600.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,077 mi.",4.3,419.0,45997.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"39,253 mi.",4.8,752.0,30988.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"57,746 mi.",4.9,1411.0,45992.0
2023 Mercedes-Benz AMG GT 63 S 4-Door,"2,204 mi.",4.7,2931.0,187987.0
2021 Mercedes-Benz AMG G 63 Base,"17,593 mi.",4.9,4322.0,176988.0
2021 Mercedes-Benz GLA 250 Base,"25,430 mi.",4.8,5398.0,29893.0
2020 Mercedes-Benz E-Class E 350,"39,903 mi.",4.8,2059.0,34683.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"5,146 mi.",4.9,4585.0,50000.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"64,725 mi.",4.5,1926.0,31890.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"45,647 mi.",4.8,527.0,44800.0
2021 Mercedes-Benz CLA 250 Base,"32,975 mi.",4.8,1729.0,29888.0
2021 Mercedes-Benz C-Class C 300,"27,256 mi.",4.6,827.0,36789.0
2023 Mercedes-Benz GLB 250 Base,"15,203 mi.",4.8,2002.0,34995.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"50,170 mi.",0.0,236.0,43990.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,111 mi.",4.4,2963.0,42763.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"9,196 mi.",4.5,991.0,42775.0
2023 Mercedes-Benz S-Class S 580 4MATIC,"12,721 mi.",4.7,1594.0,114895.0
2021 Mercedes-Benz GLA 250 Base,"64,114 mi.",4.8,1735.0,25983.0
2021 Mercedes-Benz AMG G 63 Base,"19,980 mi.",4.9,2501.0,182975.0
2022 Mercedes-Benz AMG GLC 43 Base 4MATIC,"16,418 mi.",4.7,449.0,50000.0
2021 Mercedes-Benz GLC 300 4MATIC Coupe,"22,481 mi.",4.4,654.0,44157.0
2022 Mercedes-Benz GLC 300 Base,"24,790 mi.",4.8,2195.0,37700.0
2022 Mercedes-Benz C-Class C 300 4MATIC,"11,082 mi.",4.8,1354.0,42793.0
2020 Mercedes-Benz A-Class A 220 4MATIC,"38,959 mi.",3.7,113.0,26880.0
2020 Mercedes-Benz GLE 350 Base,"41,533 mi.",4.7,2931.0,39562.0
2022 Mercedes-Benz GLC 300 Base 4MATIC,"30,001 mi.",4.7,197.0,37259.0
2020 Mercedes-Benz GLE 350 Base,"49,095 mi.",0.0,236.0,36990.0
